round,g1,g2,choice,coin_flip,wealth_expected,wealth_actual,realized,g1_max,g1_min,g1_range,g1_mean,g1_signs_diff,g1_both_positive,g1_both_negative,g1_count_positive,g1_count_negative,g1_both_gainers,g1_both_shrinkers,g1_count_gainers,g1_count_shrinkers,g2_max,g2_min,g2_range,g2_mean,g2_signs_diff,g2_both_positive,g2_both_negative,g2_count_positive,g2_count_negative,g2_both_gainers,g2_both_shrinkers,g2_count_gainers,g2_count_shrinkers,eta
85,"(0.649, 1.006)","(1.006, 1.739)",2,1,955360602223.2231,28003500458.852406,1.006,1.006,0.649,0.357,0.8275,0,1,0,2,0,0,0,1,1,1.739,1.006,0.7330000000000001,1.3725,0,1,0,2,0,1,0,2,0,1.0
86,"(0.841, 1.006)","(0.427, 1.739)",1,1,882275516153.1466,23550943885.89487,0.841,1.006,0.841,0.16500000000000004,0.9235,0,1,0,2,0,0,0,1,1,1.739,0.427,1.312,1.083,0,1,0,2,0,0,0,1,1,1.0
87,"(0.427, 1.006)","(0.583, 0.841)",2,1,628180167501.0404,13730200285.47671,0.583,1.006,0.427,0.579,0.7165,0,1,0,2,0,0,0,1,1,0.841,0.583,0.258,0.712,0,1,0,2,0,0,1,0,2,1.0
88,"(0.427, 1.739)","(0.427, 2.164)",2,1,813807406997.5979,5862795521.898555,0.427,1.739,0.427,1.312,1.083,0,1,0,2,0,0,0,1,1,2.164,0.427,1.737,1.2955,0,1,0,2,0,0,0,1,1,1.0
89,"(0.427, 1.739)","(0.841, 2.164)",2,2,1222745629013.8909,12687089509.388474,2.164,1.739,0.427,1.312,1.083,0,1,0,2,0,0,0,1,1,2.164,0.841,1.3230000000000002,1.5025,0,1,0,2,0,0,0,1,1,1.0
90,"(1.739, 2.164)","(0.841, 1.739)",1,2,2386188095020.6084,27454861698.316658,2.164,2.164,1.739,0.42500000000000004,1.9515000000000002,0,1,0,2,0,1,0,2,0,1.739,0.841,0.8980000000000001,1.29,0,1,0,2,0,0,0,1,1,1.0
91,"(0.649, 0.841)","(0.427, 2.164)",2,1,3091306677099.198,11723225945.181213,0.427,0.841,0.649,0.19199999999999995,0.745,0,1,0,2,0,0,1,0,2,2.164,0.427,1.737,1.2955,0,1,0,2,0,0,0,1,1,1.0
92,"(0.583, 2.164)","(1.006, 1.184)",1,2,4245909720995.7485,25369060945.372147,2.164,2.164,0.583,1.5810000000000002,1.3735,0,1,0,2,0,0,0,1,1,1.184,1.006,0.17799999999999994,1.095,0,1,0,2,0,1,0,2,0,1.0
93,"(0.583, 1.184)","(0.841, 1.184)",2,1,4298983592508.1953,21335380255.057976,0.841,1.184,0.583,0.601,0.8835,0,1,0,2,0,0,0,1,1,1.184,0.841,0.34299999999999997,1.0125,0,1,0,2,0,0,0,1,1,1.0
94,"(0.427, 1.739)","(0.583, 1.006)",1,1,4655799230686.375,9110207368.909756,0.427,1.739,0.427,1.312,1.083,0,1,0,2,0,0,0,1,1,1.006,0.583,0.42300000000000004,0.7945,0,1,0,2,0,0,0,1,1,1.0
95,"(0.427, 1.446)","(1.006, 1.446)",2,2,5708009856821.496,13173359855.443506,1.446,1.446,0.427,1.019,0.9365,0,1,0,2,0,0,0,1,1,1.446,1.006,0.43999999999999995,1.226,0,1,0,2,0,1,0,2,0,1.0
96,"(0.583, 0.841)","(0.841, 1.184)",2,1,5779359980031.765,11078795638.427988,0.841,0.841,0.583,0.258,0.712,0,1,0,2,0,0,1,0,2,1.184,0.841,0.34299999999999997,1.0125,0,1,0,2,0,0,0,1,1,1.0
97,"(0.427, 2.164)","(0.649, 1.739)",2,2,6900555816157.927,19266025615.226273,1.739,2.164,0.427,1.737,1.2955,0,1,0,2,0,0,0,1,1,1.739,0.649,1.09,1.194,0,1,0,2,0,0,0,1,1,1.0
98,"(0.583, 1.006)","(0.427, 1.006)",1,1,5482491595937.473,11232092933.676916,0.583,1.006,0.583,0.42300000000000004,0.7945,0,1,0,2,0,0,0,1,1,1.006,0.427,0.579,0.7165,0,1,0,2,0,0,0,1,1,1.0
99,"(0.427, 0.583)","(0.841, 1.739)",2,2,7072414158759.34,19532609611.664158,1.739,0.583,0.427,0.15599999999999997,0.505,0,1,0,2,0,0,1,0,2,1.739,0.841,0.8980000000000001,1.29,0,1,0,2,0,0,0,1,1,1.0
100,"(0.583, 1.739)","(0.427, 1.739)",1,2,8211072838319.594,33967208114.68397,1.739,1.739,0.583,1.1560000000000001,1.161,0,1,0,2,0,0,0,1,1,1.739,0.427,1.312,1.083,0,1,0,2,0,0,0,1,1,1.0
101,"(1.446, 1.739)","(0.841, 1.006)",1,1,13076133495023.953,49116582933.83302,1.446,1.739,1.446,0.29300000000000015,1.5925,0,1,0,2,0,1,0,2,0,1.006,0.841,0.16500000000000004,0.9235,0,1,0,2,0,0,0,1,1,1.0
102,"(1.446, 2.164)","(0.427, 1.446)",1,1,23602420958518.24,71022578922.32256,1.446,2.164,1.446,0.7180000000000002,1.8050000000000002,0,1,0,2,0,1,0,2,0,1.446,0.427,1.019,0.9365,0,1,0,2,0,0,0,1,1,1.0
103,"(0.583, 1.184)","(0.841, 1.446)",2,2,26989368366065.605,102698649121.6784,1.446,1.184,0.583,0.601,0.8835,0,1,0,2,0,0,0,1,1,1.446,0.841,0.605,1.1435,0,1,0,2,0,0,0,1,1,1.0
104,"(0.583, 1.446)","(0.427, 0.583)",1,1,27380714207373.555,59873312437.93851,0.583,1.446,0.583,0.863,1.0145,0,1,0,2,0,0,0,1,1,0.583,0.427,0.15599999999999997,0.505,0,1,0,2,0,0,1,0,2,1.0
105,"(0.583, 2.164)","(0.427, 1.184)",1,2,37607410963827.58,129565848115.69894,2.164,2.164,0.583,1.5810000000000002,1.3735,0,1,0,2,0,0,0,1,1,1.184,0.427,0.7569999999999999,0.8055,0,1,0,2,0,0,0,1,1,1.0
106,"(0.841, 1.739)","(0.649, 1.006)",1,1,48513560143337.58,108964878265.30281,0.841,1.739,0.841,0.8980000000000001,1.29,0,1,0,2,0,0,0,1,1,1.006,0.649,0.357,0.8275,0,1,0,2,0,0,0,1,1,1.0
107,"(1.446, 1.739)","(0.427, 0.649)",1,2,77257844528265.1,189489923303.3616,1.739,1.739,1.446,0.29300000000000015,1.5925,0,1,0,2,0,1,0,2,0,0.649,0.427,0.22200000000000003,0.538,0,1,0,2,0,0,1,0,2,1.0
108,"(1.446, 1.739)","(0.583, 0.649)",1,1,123033117411262.16,274002429096.66086,1.446,1.739,1.446,0.29300000000000015,1.5925,0,1,0,2,0,1,0,2,0,0.649,0.583,0.06600000000000006,0.616,0,1,0,2,0,0,1,0,2,1.0
109,"(0.427, 1.006)","(1.446, 2.164)",2,1,222074776927328.22,396207512473.7716,1.446,1.006,0.427,0.579,0.7165,0,1,0,2,0,0,0,1,1,2.164,1.446,0.7180000000000002,1.8050000000000002,0,1,0,2,0,1,0,2,0,1.0
110,"(1.006, 1.184)","(0.649, 1.006)",1,1,243171880735424.4,398584757548.61426,1.006,1.184,1.006,0.17799999999999994,1.095,0,1,0,2,0,1,0,2,0,1.006,0.649,0.357,0.8275,0,1,0,2,0,0,0,1,1,1.0
111,"(0.427, 2.164)","(0.583, 0.841)",1,2,315029171492742.3,862537415335.2013,2.164,2.164,0.427,1.737,1.2955,0,1,0,2,0,0,0,1,1,0.841,0.583,0.258,0.712,0,1,0,2,0,0,1,0,2,1.0
112,"(1.006, 1.446)","(1.006, 1.739)",2,1,432377537873788.8,867712639827.2125,1.006,1.446,1.006,0.43999999999999995,1.226,0,1,0,2,0,1,0,2,0,1.739,1.006,0.7330000000000001,1.3725,0,1,0,2,0,1,0,2,0,1.0
113,"(0.649, 1.006)","(0.427, 1.739)",2,1,468264873517313.25,370513297206.2197,0.427,1.006,0.649,0.357,0.8275,0,1,0,2,0,0,0,1,1,1.739,0.427,1.312,1.083,0,1,0,2,0,0,0,1,1,1.0
114,"(0.583, 1.006)","(1.006, 1.446)",2,2,574092734932226.0,535762227760.1937,1.446,1.006,0.583,0.42300000000000004,0.7945,0,1,0,2,0,0,0,1,1,1.446,1.006,0.43999999999999995,1.226,0,1,0,2,0,1,0,2,0,1.0
115,"(0.649, 2.164)","(1.006, 1.739)",2,2,787942278694480.2,931690514074.9769,1.739,2.164,0.649,1.5150000000000001,1.4065,0,1,0,2,0,0,0,1,1,1.739,1.006,0.7330000000000001,1.3725,0,1,0,2,0,1,0,2,0,1.0
116,"(0.583, 0.841)","(0.427, 2.164)",2,1,1020779222048699.2,397831849510.01514,0.427,0.841,0.583,0.258,0.712,0,1,0,2,0,0,1,0,2,2.164,0.427,1.737,1.2955,0,1,0,2,0,0,0,1,1,1.0
117,"(0.583, 1.739)","(0.583, 0.841)",1,1,1185124676798539.8,231935968264.3388,0.583,1.739,0.583,1.1560000000000001,1.161,0,1,0,2,0,0,0,1,1,0.841,0.583,0.258,0.712,0,1,0,2,0,0,1,0,2,1.0
118,"(0.583, 1.739)","(1.446, 1.739)",2,2,1887311047801674.5,403336648811.6852,1.739,1.739,0.583,1.1560000000000001,1.161,0,1,0,2,0,0,0,1,1,1.739,1.446,0.29300000000000015,1.5925,0,1,0,2,0,1,0,2,0,1.0
119,"(0.427, 0.649)","(0.583, 1.184)",2,2,1667439310732779.2,477550592193.0352,1.184,0.649,0.427,0.22200000000000003,0.538,0,1,0,2,0,0,1,0,2,1.184,0.583,0.601,0.8835,0,1,0,2,0,0,0,1,1,1.0
120,"(0.427, 1.006)","(0.841, 1.446)",2,1,1906716851822933.0,401620048034.3426,0.841,1.006,0.427,0.579,0.7165,0,1,0,2,0,0,0,1,1,1.446,0.841,0.605,1.1435,0,1,0,2,0,0,0,1,1,1.0
121,"(0.649, 1.446)","(0.427, 2.164)",1,2,1997285902284522.0,580742589457.6594,1.446,1.446,0.649,0.7969999999999999,1.0474999999999999,0,1,0,2,0,0,0,1,1,2.164,0.427,1.737,1.2955,0,1,0,2,0,0,0,1,1,1.0
122,"(0.841, 2.164)","(0.427, 0.583)",1,1,3000922068182494.0,488404517733.89154,0.841,2.164,0.841,1.3230000000000002,1.5025,0,1,0,2,0,0,0,1,1,0.583,0.427,0.15599999999999997,0.505,0,1,0,2,0,0,1,0,2,1.0
123,"(1.184, 1.739)","(0.649, 1.184)",1,1,4385847602648715.0,578270948996.9276,1.184,1.739,1.184,0.5550000000000002,1.4615,0,1,0,2,0,1,0,2,0,1.184,0.649,0.5349999999999999,0.9165,0,1,0,2,0,0,0,1,1,1.0
124,"(1.006, 2.164)","(0.427, 2.164)",1,1,6951568450198213.0,581740574690.9092,1.006,2.164,1.006,1.1580000000000001,1.585,0,1,0,2,0,1,0,2,0,2.164,0.427,1.737,1.2955,0,1,0,2,0,0,0,1,1,1.0
125,"(0.427, 1.739)","(0.841, 1.006)",2,1,6419773463758050.0,489243823315.0546,0.841,1.739,0.427,1.312,1.083,0,1,0,2,0,0,0,1,1,1.006,0.841,0.16500000000000004,0.9235,0,1,0,2,0,0,0,1,1,1.0
126,"(0.583, 1.184)","(1.006, 2.164)",2,1,1.017534094005651e+16,492179286254.94495,1.006,1.184,0.583,0.601,0.8835,0,1,0,2,0,0,0,1,1,2.164,1.006,1.1580000000000001,1.585,0,1,0,2,0,1,0,2,0,1.0
127,"(0.649, 1.446)","(0.583, 0.841)",1,2,1.0658669634709192e+16,711691247924.6504,1.446,1.446,0.649,0.7969999999999999,1.0474999999999999,0,1,0,2,0,0,0,1,1,0.841,0.583,0.258,0.712,0,1,0,2,0,0,1,0,2,1.0
128,"(0.649, 1.184)","(0.427, 1.006)",1,1,9768670720210974.0,461887619903.09814,0.649,1.184,0.649,0.5349999999999999,0.9165,0,1,0,2,0,0,0,1,1,1.006,0.427,0.579,0.7165,0,1,0,2,0,0,0,1,1,1.0
129,"(0.583, 1.446)","(0.649, 1.739)",2,1,1.1663792839931902e+16,299765065317.1107,0.649,1.446,0.583,0.863,1.0145,0,1,0,2,0,0,0,1,1,1.739,0.649,1.09,1.194,0,1,0,2,0,0,0,1,1,1.0
130,"(0.427, 1.006)","(0.583, 1.739)",2,2,1.3541663487160938e+16,521291448586.45557,1.739,1.006,0.427,0.579,0.7165,0,1,0,2,0,0,0,1,1,1.739,0.583,1.1560000000000001,1.161,0,1,0,2,0,0,0,1,1,1.0
131,"(0.649, 1.446)","(0.841, 1.446)",2,2,1.5484892197568532e+16,753787434656.0148,1.446,1.446,0.649,0.7969999999999999,1.0474999999999999,0,1,0,2,0,0,0,1,1,1.446,0.841,0.605,1.1435,0,1,0,2,0,0,0,1,1,1.0
132,"(0.427, 0.583)","(0.427, 1.184)",2,1,1.2473080665141452e+16,321867234598.1183,0.427,0.583,0.427,0.15599999999999997,0.505,0,1,0,2,0,0,1,0,2,1.184,0.427,0.7569999999999999,0.8055,0,1,0,2,0,0,0,1,1,1.0
133,"(0.427, 1.006)","(0.583, 1.006)",2,1,9909862588454884.0,187648597770.70294,0.583,1.006,0.427,0.579,0.7165,0,1,0,2,0,0,0,1,1,1.006,0.583,0.42300000000000004,0.7945,0,1,0,2,0,0,0,1,1,1.0
134,"(0.427, 0.583)","(0.427, 0.649)",2,1,5331506072588728.0,80125951248.09015,0.427,0.583,0.427,0.15599999999999997,0.505,0,1,0,2,0,0,1,0,2,0.649,0.427,0.22200000000000003,0.538,0,1,0,2,0,0,1,0,2,1.0
135,"(1.184, 1.739)","(0.583, 0.649)",1,2,7791996125088426.0,139339029220.42877,1.739,1.739,1.184,0.5550000000000002,1.4615,0,1,0,2,0,1,0,2,0,0.649,0.583,0.06600000000000006,0.616,0,1,0,2,0,0,1,0,2,1.0
136,"(0.583, 0.649)","(1.739, 2.164)",2,2,1.5206080438110066e+16,301529659233.0079,2.164,0.649,0.583,0.06600000000000006,0.616,0,1,0,2,0,0,1,0,2,2.164,1.739,0.42500000000000004,1.9515000000000002,0,1,0,2,0,1,0,2,0,1.0
137,"(0.427, 0.583)","(1.446, 1.739)",2,1,2.421568309769028e+16,436011887250.9294,1.446,0.583,0.427,0.15599999999999997,0.505,0,1,0,2,0,0,1,0,2,1.739,1.446,0.29300000000000015,1.5925,0,1,0,2,0,1,0,2,0,1.0
138,"(1.184, 1.446)","(0.427, 1.446)",1,2,3.1843623273462716e+16,630473188964.8439,1.446,1.446,1.184,0.262,1.315,0,1,0,2,0,1,0,2,0,1.446,0.427,1.019,0.9365,0,1,0,2,0,0,0,1,1,1.0
139,"(0.427, 1.446)","(0.649, 1.006)",2,2,2.6350598258790396e+16,634256028098.6329,1.006,1.446,0.427,1.019,0.9365,0,1,0,2,0,0,0,1,1,1.006,0.649,0.357,0.8275,0,1,0,2,0,0,0,1,1,1.0
140,"(0.427, 1.184)","(0.583, 1.739)",2,1,3.0593044578455652e+16,369771264381.503,0.583,1.184,0.427,0.7569999999999999,0.8055,0,1,0,2,0,0,0,1,1,1.739,0.583,1.1560000000000001,1.161,0,1,0,2,0,0,0,1,1,1.0
141,"(0.583, 0.649)","(0.427, 1.739)",2,1,3.3132267278467468e+16,157892329890.90176,0.427,0.649,0.583,0.06600000000000006,0.616,0,1,0,2,0,0,1,0,2,1.739,0.427,1.312,1.083,0,1,0,2,0,0,0,1,1,1.0
142,"(0.427, 0.841)","(0.427, 1.184)",2,2,2.6688041292805544e+16,186944518590.82767,1.184,0.841,0.427,0.414,0.634,0,1,0,2,0,0,1,0,2,1.184,0.427,0.7569999999999999,0.8055,0,1,0,2,0,0,0,1,1,1.0
143,"(0.583, 0.841)","(0.583, 1.006)",2,2,2.1203648807134004e+16,188066185702.37262,1.006,0.841,0.583,0.258,0.712,0,1,0,2,0,0,1,0,2,1.006,0.583,0.42300000000000004,0.7945,0,1,0,2,0,0,0,1,1,1.0
144,"(0.583, 1.006)","(0.427, 1.739)",2,1,2.2963551658126124e+16,80304261294.9131,0.427,1.006,0.583,0.42300000000000004,0.7945,0,1,0,2,0,0,0,1,1,1.739,0.427,1.312,1.083,0,1,0,2,0,0,0,1,1,1.0
145,"(0.427, 1.446)","(0.427, 1.739)",2,1,2.486952644575059e+16,34289919572.927895,0.427,1.446,0.427,1.019,0.9365,0,1,0,2,0,0,0,1,1,1.739,0.427,1.312,1.083,0,1,0,2,0,0,0,1,1,1.0
146,"(0.583, 2.164)","(1.184, 1.739)",2,1,3.634681290046449e+16,40599264774.34663,1.184,2.164,0.583,1.5810000000000002,1.3735,0,1,0,2,0,0,0,1,1,1.739,1.184,0.5550000000000002,1.4615,0,1,0,2,0,1,0,2,0,1.0
147,"(0.427, 0.583)","(0.649, 1.446)",2,2,3.807328651323654e+16,58706536863.70522,1.446,0.583,0.427,0.15599999999999997,0.505,0,1,0,2,0,0,1,0,2,1.446,0.649,0.7969999999999999,1.0474999999999999,0,1,0,2,0,0,0,1,1,1.0
148,"(0.649, 2.164)","(0.841, 1.184)",1,1,5.35500774808672e+16,38100542424.54469,0.649,2.164,0.649,1.5150000000000001,1.4065,0,1,0,2,0,0,0,1,1,1.184,0.841,0.34299999999999997,1.0125,0,1,0,2,0,0,0,1,1,1.0
149,"(1.446, 1.739)","(0.583, 1.006)",1,2,8.527849838828102e+16,66256843276.283226,1.739,1.739,1.446,0.29300000000000015,1.5925,0,1,0,2,0,1,0,2,0,1.006,0.583,0.42300000000000004,0.7945,0,1,0,2,0,0,0,1,1,1.0
150,"(0.427, 2.164)","(1.006, 1.184)",2,1,9.337995573516771e+16,66654384335.940926,1.006,2.164,0.427,1.737,1.2955,0,1,0,2,0,0,0,1,1,1.184,1.006,0.17799999999999994,1.095,0,1,0,2,0,1,0,2,0,1.0
151,"(0.841, 1.006)","(0.841, 1.739)",2,2,1.2046014289836635e+17,115911974360.20128,1.739,1.006,0.841,0.16500000000000004,0.9235,0,1,0,2,0,0,0,1,1,1.739,0.841,0.8980000000000001,1.29,0,1,0,2,0,0,0,1,1,1.0
152,"(0.583, 0.841)","(0.427, 0.583)",1,2,8.576762174363683e+16,97481970436.92928,0.841,0.841,0.583,0.258,0.712,0,1,0,2,0,0,1,0,2,0.583,0.427,0.15599999999999997,0.505,0,1,0,2,0,0,1,0,2,1.0
153,"(0.583, 0.649)","(0.649, 1.446)",2,2,8.984158377645957e+16,140958929251.7997,1.446,0.649,0.583,0.06600000000000006,0.616,0,1,0,2,0,0,1,0,2,1.446,0.649,0.7969999999999999,1.0474999999999999,0,1,0,2,0,0,0,1,1,1.0
154,"(1.006, 1.184)","(0.427, 1.184)",1,2,9.837653423522323e+16,166895372234.13086,1.184,1.184,1.006,0.17799999999999994,1.095,0,1,0,2,0,1,0,2,0,1.184,0.427,0.7569999999999999,0.8055,0,1,0,2,0,0,0,1,1,1.0
155,"(0.841, 1.006)","(0.649, 1.184)",1,2,9.085072936622866e+16,167896744467.53564,1.006,1.006,0.841,0.16500000000000004,0.9235,0,1,0,2,0,0,0,1,1,1.184,0.649,0.5349999999999999,0.9165,0,1,0,2,0,0,0,1,1,1.0
156,"(1.184, 1.446)","(0.841, 1.006)",1,1,1.1946870911659067e+17,198789745449.5622,1.184,1.446,1.184,0.262,1.315,0,1,0,2,0,1,0,2,0,1.006,0.841,0.16500000000000004,0.9235,0,1,0,2,0,0,0,1,1,1.0
157,"(0.427, 0.841)","(0.649, 1.739)",2,2,1.4264563868520926e+17,345695367336.7887,1.739,0.841,0.427,0.414,0.634,0,1,0,2,0,0,1,0,2,1.739,0.649,1.09,1.194,0,1,0,2,0,0,0,1,1,1.0
158,"(0.583, 0.649)","(1.006, 1.739)",2,2,1.9578113909544973e+17,601164243798.6755,1.739,0.649,0.583,0.06600000000000006,0.616,0,1,0,2,0,0,1,0,2,1.739,1.006,0.7330000000000001,1.3725,0,1,0,2,0,1,0,2,0,1.0
159,"(0.583, 0.649)","(1.446, 1.739)",2,2,3.117814640095037e+17,1045424619965.8969,1.739,0.649,0.583,0.06600000000000006,0.616,0,1,0,2,0,0,1,0,2,1.739,1.446,0.29300000000000015,1.5925,0,1,0,2,0,1,0,2,0,1.0
160,"(0.427, 1.184)","(1.184, 1.446)",2,2,4.0999262517249734e+17,1511684000470.6868,1.446,1.184,0.427,0.7569999999999999,0.8055,0,1,0,2,0,0,0,1,1,1.446,1.184,0.262,1.315,0,1,0,2,0,1,0,2,0,1.0
161,"(0.427, 1.446)","(1.739, 2.164)",2,2,8.001006080241286e+17,3271284177018.5664,2.164,1.446,0.427,1.019,0.9365,0,1,0,2,0,0,0,1,1,2.164,1.739,0.42500000000000004,1.9515000000000002,0,1,0,2,0,1,0,2,0,1.0
162,"(0.841, 2.164)","(1.006, 1.184)",1,1,1.2021511635562532e+18,2751149992872.6143,0.841,2.164,0.841,1.3230000000000002,1.5025,0,1,0,2,0,0,0,1,1,1.184,1.006,0.17799999999999994,1.095,0,1,0,2,0,1,0,2,0,1.0
163,"(0.427, 1.446)","(1.446, 2.164)",2,2,2.1698828502190372e+18,5953488584576.338,2.164,1.446,0.427,1.019,0.9365,0,1,0,2,0,0,0,1,1,2.164,1.446,0.7180000000000002,1.8050000000000002,0,1,0,2,0,1,0,2,0,1.0
164,"(0.649, 1.006)","(0.649, 0.841)",1,2,1.7955780585562532e+18,5989209516083.796,1.006,1.006,0.649,0.357,0.8275,0,1,0,2,0,0,0,1,1,0.841,0.649,0.19199999999999995,0.745,0,1,0,2,0,0,1,0,2,1.0
165,"(0.841, 1.739)","(0.583, 1.184)",1,2,2.3162956955375667e+18,10415235348469.72,1.739,1.739,0.841,0.8980000000000001,1.29,0,1,0,2,0,0,0,1,1,1.184,0.583,0.601,0.8835,0,1,0,2,0,0,0,1,1,1.0
166,"(1.006, 2.164)","(0.649, 0.841)",1,2,3.6713286774270433e+18,22538569294088.477,2.164,2.164,1.006,1.1580000000000001,1.585,0,1,0,2,0,1,0,2,0,0.841,0.649,0.19199999999999995,0.745,0,1,0,2,0,0,1,0,2,1.0
167,"(0.427, 2.164)","(0.427, 1.739)",1,2,4.756206301606735e+18,48773463952407.47,2.164,2.164,0.427,1.737,1.2955,0,1,0,2,0,0,0,1,1,1.739,0.427,1.312,1.083,0,1,0,2,0,0,0,1,1,1.0
168,"(1.006, 1.184)","(1.446, 1.739)",2,1,7.574258535308725e+18,70526428875181.2,1.446,1.184,1.006,0.17799999999999994,1.095,0,1,0,2,0,1,0,2,0,1.739,1.446,0.29300000000000015,1.5925,0,1,0,2,0,1,0,2,0,1.0
169,"(1.446, 2.164)","(1.184, 1.446)",1,1,1.367153665623225e+19,101981216153512.02,1.446,2.164,1.446,0.7180000000000002,1.8050000000000002,0,1,0,2,0,1,0,2,0,1.446,1.184,0.262,1.315,0,1,0,2,0,1,0,2,0,1.0
170,"(0.649, 1.739)","(0.427, 2.164)",1,1,1.6323814767541305e+19,66185809283629.3,0.649,1.739,0.649,1.09,1.194,0,1,0,2,0,0,0,1,1,2.164,0.427,1.737,1.2955,0,1,0,2,0,0,0,1,1,1.0
